run,variant,batch_size,seed,abm,metric,step,value
adaboba 256 abm1,aboba,256,seed3,1,test_loss,4,0.6688312646566015
adaboba 256 abm1,aboba,256,seed3,1,test_loss,5,0.6502498799201214
adaboba 256 abm1,aboba,256,seed3,1,test_loss,6,0.6454302763397043
adaboba 256 abm1,aboba,256,seed3,1,test_loss,7,0.6550673023242541
adaboba 256 abm1,aboba,256,seed3,1,test_loss,8,0.6462784341037876
adaboba 256 abm1,aboba,256,seed3,1,test_loss,9,0.6408809309430195
adaboba 256 abm1,aboba,256,seed3,1,test_loss,10,0.6230462471380679
adaboba 256 abm1,aboba,256,seed3,1,test_loss,11,0.6313026287037917
adaboba 256 abm1,aboba,256,seed3,1,test_loss,12,0.6312854860090849
adaboba 256 abm1,aboba,256,seed3,1,test_loss,13,0.6228243528742983
adaboba 256 abm1,aboba,256,seed3,1,test_loss,14,0.6172392109051498
adaboba 256 abm1,aboba,256,seed3,1,test_loss,15,0.6168079090991405
adaboba 256 abm1,aboba,256,seed3,1,test_loss,16,0.6146388620589719
adaboba 256 abm1,aboba,256,seed3,1,test_loss,17,0.6111672859676559
adaboba 256 abm1,aboba,256,seed3,1,test_loss,18,0.6116198025117017
adaboba 256 abm1,aboba,256,seed3,1,test_loss,19,0.5946551544422453
adaboba 256 abm1,aboba,256,seed3,1,test_loss,20,0.5984160206986197
adaboba 256 abm1,aboba,256,seed3,1,test_loss,21,0.5930895240168379
adaboba 256 abm1,aboba,256,seed3,1,test_loss,22,0.5904770151081712
adaboba 256 abm1,aboba,256,seed3,1,test_loss,23,0.5922380715533339
adaboba 256 abm1,aboba,256,seed3,1,test_loss,24,0.5856832374978547
adaboba 256 abm1,aboba,256,seed3,1,test_loss,25,0.5902720124583052
adaboba 256 abm1,aboba,256,seed3,1,test_loss,26,0.5867700374337158
adaboba 256 abm1,aboba,256,seed3,1,test_loss,27,0.5834738304932611
adaboba 256 abm1,aboba,256,seed3,1,test_loss,28,0.5789749935419872
adaboba 256 abm1,aboba,256,seed3,1,test_loss,29,0.5760440045986512
adaboba 256 abm1,aboba,256,seed3,1,test_loss,30,0.5725586812830332
adaboba 256 abm1,aboba,256,seed3,1,test_loss,31,0.5763366438373171
adaboba 256 abm1,aboba,256,seed3,1,test_loss,32,0.5708190472138048
adaboba 256 abm1,aboba,256,seed3,1,test_loss,33,0.573027281335207
adaboba 256 abm1,aboba,256,seed3,1,test_loss,34,0.568868251009421
adaboba 256 abm1,aboba,256,seed3,1,test_loss,35,0.567843055333754
adaboba 256 abm1,aboba,256,seed3,1,test_loss,36,0.5675884200015453
adaboba 256 abm1,aboba,256,seed3,1,test_loss,37,0.567837685271345
adaboba 256 abm1,aboba,256,seed3,1,test_loss,38,0.5682519674301147
adaboba 256 abm1,aboba,256,seed3,1,test_loss,39,0.567743032380487
adaboba 64 abm1,aboba,64,seed1,1,test_loss,0,0.8331272745528553
adaboba 64 abm1,aboba,64,seed1,1,test_loss,0,0.8331272745528553
adaboba 64 abm1,aboba,64,seed1,1,test_loss,1,0.6942695305529463
adaboba 64 abm1,aboba,64,seed1,1,test_loss,1,0.6942695305529463
adaboba 64 abm1,aboba,64,seed1,1,test_loss,2,0.6961359122794569
adaboba 64 abm1,aboba,64,seed1,1,test_loss,2,0.6961359122794569
adaboba 64 abm1,aboba,64,seed1,1,test_loss,3,0.6821798546746656
adaboba 64 abm1,aboba,64,seed1,1,test_loss,3,0.6150324093967771
adaboba 64 abm1,aboba,64,seed1,1,test_loss,4,0.6510502152065334
adaboba 64 abm1,aboba,64,seed1,1,test_loss,4,0.6228242558253269
adaboba 64 abm1,aboba,64,seed1,1,test_loss,5,0.6485396417453178
adaboba 64 abm1,aboba,64,seed1,1,test_loss,5,0.6135104422265947
adaboba 64 abm1,aboba,64,seed1,1,test_loss,6,0.6484469063119532
adaboba 64 abm1,aboba,64,seed1,1,test_loss,6,0.6193316758241906
adaboba 64 abm1,aboba,64,seed1,1,test_loss,7,0.6434168196117499
adaboba 64 abm1,aboba,64,seed1,1,test_loss,7,0.6054636252339622
adaboba 64 abm1,aboba,64,seed1,1,test_loss,8,0.6425279628539228
adaboba 64 abm1,aboba,64,seed1,1,test_loss,8,0.6008967699956066
adaboba 64 abm1,aboba,64,seed1,1,test_loss,9,0.6544995130075855
adaboba 64 abm1,aboba,64,seed1,1,test_loss,9,0.6034745994819729
adaboba 64 abm1,aboba,64,seed1,1,test_loss,10,0.6379704353614722
adaboba 64 abm1,aboba,64,seed1,1,test_loss,10,0.6009496223531469
adaboba 64 abm1,aboba,64,seed1,1,test_loss,11,0.6390652564825796
adaboba 64 abm1,aboba,64,seed1,1,test_loss,11,0.597465896998426
adaboba 64 abm1,aboba,64,seed1,1,test_loss,12,0.6377788018505973
adaboba 64 abm1,aboba,64,seed1,1,test_loss,12,0.589120467570743
adaboba 64 abm1,aboba,64,seed1,1,test_loss,13,0.6203307212514603
adaboba 64 abm1,aboba,64,seed1,1,test_loss,13,0.5947869862930826
adaboba 64 abm1,aboba,64,seed1,1,test_loss,14,0.623606549509465
adaboba 64 abm1,aboba,64,seed1,1,test_loss,14,0.5929681017639741
adaboba 64 abm1,aboba,64,seed1,1,test_loss,15,0.617440044034797
adaboba 64 abm1,aboba,64,seed1,1,test_loss,15,0.5898132712524267
adaboba 64 abm1,aboba,64,seed1,1,test_loss,16,0.6193776355444783
adaboba 64 abm1,aboba,64,seed1,1,test_loss,16,0.5905848433331387
adaboba 64 abm1,aboba,64,seed1,1,test_loss,17,0.6191881263201992
adaboba 64 abm1,aboba,64,seed1,1,test_loss,17,0.5810482897405229
adaboba 64 abm1,aboba,64,seed1,1,test_loss,18,0.6050006315448098
adaboba 64 abm1,aboba,64,seed1,1,test_loss,18,0.5847126326252576
adaboba 64 abm1,aboba,64,seed1,1,test_loss,19,0.5989954794773278
adaboba 64 abm1,aboba,64,seed1,1,test_loss,19,0.584986508907264
adaboba 64 abm1,aboba,64,seed1,1,test_loss,20,0.5922325454357588
adaboba 64 abm1,aboba,64,seed1,1,test_loss,20,0.5819202017151055
adaboba 64 abm1,aboba,64,seed1,1,test_loss,21,0.5994359184855218
adaboba 64 abm1,aboba,64,seed1,1,test_loss,21,0.579260467349027
adaboba 64 abm1,aboba,64,seed1,1,test_loss,22,0.5977672171304474
adaboba 64 abm1,aboba,64,seed1,1,test_loss,22,0.5772177021798701
adaboba 64 abm1,aboba,64,seed1,1,test_loss,23,0.6010443330568532
adaboba 64 abm1,aboba,64,seed1,1,test_loss,23,0.5766554647571072
adaboba 64 abm1,aboba,64,seed1,1,test_loss,24,0.5946719124715751
adaboba 64 abm1,aboba,64,seed1,1,test_loss,24,0.5719693674732448
adaboba 64 abm1,aboba,64,seed1,1,test_loss,25,0.5935029102473143
adaboba 64 abm1,aboba,64,seed1,1,test_loss,25,0.5701999525016445
adaboba 64 abm1,aboba,64,seed1,1,test_loss,26,0.5861958947834335
adaboba 64 abm1,aboba,64,seed1,1,test_loss,26,0.5699044195124644
adaboba 64 abm1,aboba,64,seed1,1,test_loss,27,0.5872047772660521
adaboba 64 abm1,aboba,64,seed1,1,test_loss,27,0.5665307645015477
adaboba 64 abm1,aboba,64,seed1,1,test_loss,28,0.5797500359551698
adaboba 64 abm1,aboba,64,seed1,1,test_loss,28,0.5648169535762613
adaboba 64 abm1,aboba,64,seed1,1,test_loss,29,0.5767556805811275
adaboba 64 abm1,aboba,64,seed1,1,test_loss,29,0.5612358492351125
adaboba 64 abm1,aboba,64,seed1,1,test_loss,30,0.5763961504259194
adaboba 64 abm1,aboba,64,seed1,1,test_loss,30,0.5615455661067751
adaboba 64 abm1,aboba,64,seed1,1,test_loss,31,0.572465949462538
adaboba 64 abm1,aboba,64,seed1,1,test_loss,31,0.5617301157666842
adaboba 64 abm1,aboba,64,seed1,1,test_loss,32,0.5712022482106591
adaboba 64 abm1,aboba,64,seed1,1,test_loss,32,0.5607930901936327
adaboba 64 abm1,aboba,64,seed1,1,test_loss,33,0.570323204874397
adaboba 64 abm1,aboba,64,seed1,1,test_loss,33,0.5603892335971771
adaboba 64 abm1,aboba,64,seed1,1,test_loss,34,0.5694251163668129
adaboba 64 abm1,aboba,64,seed1,1,test_loss,34,0.5586517724134853
adaboba 64 abm1,aboba,64,seed1,1,test_loss,35,0.5676720596684874
adaboba 64 abm1,aboba,64,seed1,1,test_loss,35,0.5573169531425921
adaboba 64 abm1,aboba,64,seed1,1,test_loss,36,0.5664345314254677
adaboba 64 abm1,aboba,64,seed1,1,test_loss,36,0.5577783225273678
adaboba 64 abm1,aboba,64,seed1,1,test_loss,37,0.5648294934224856
adaboba 64 abm1,aboba,64,seed1,1,test_loss,37,0.5578241706345395
adaboba 64 abm1,aboba,64,seed1,1,test_loss,38,0.5641047496033267
adaboba 64 abm1,aboba,64,seed1,1,test_loss,38,0.5579042001796851
adaboba 64 abm1,aboba,64,seed1,1,test_loss,39,0.5634928190420512
adaboba 64 abm1,aboba,64,seed1,1,test_loss,39,0.5575816681117108
adaboba 64 abm1,aboba,64,seed2,1,test_loss,0,0.8318263693795174
adaboba 64 abm1,aboba,64,seed2,1,test_loss,1,0.688711837068483
adaboba 64 abm1,aboba,64,seed2,1,test_loss,2,0.7262576136631962
adaboba 64 abm1,aboba,64,seed2,1,test_loss,3,0.681449791074648
adaboba 64 abm1,aboba,64,seed2,1,test_loss,4,0.660099156549837
adaboba 64 abm1,aboba,64,seed2,1,test_loss,5,0.6632633557731781
adaboba 64 abm1,aboba,64,seed2,1,test_loss,6,0.6590328534110155
adaboba 64 abm1,aboba,64,seed2,1,test_loss,7,0.6498852198672351
adaboba 64 abm1,aboba,64,seed2,1,test_loss,8,0.64942024389777
adaboba 64 abm1,aboba,64,seed2,1,test_loss,9,0.6316219155470357
adaboba 64 abm1,aboba,64,seed2,1,test_loss,10,0.6518655597314804
adaboba 64 abm1,aboba,64,seed2,1,test_loss,11,0.6288839450848726
adaboba 64 abm1,aboba,64,seed2,1,test_loss,12,0.6298088803854948
adaboba 64 abm1,aboba,64,seed2,1,test_loss,13,0.6168511133017667
adaboba 64 abm1,aboba,64,seed2,1,test_loss,14,0.6302809754129399
adaboba 64 abm1,aboba,64,seed2,1,test_loss,15,0.6091499437485185
adaboba 64 abm1,aboba,64,seed2,1,test_loss,16,0.6074779281834777
adaboba 64 abm1,aboba,64,seed2,1,test_loss,17,0.6121762945493565
adaboba 64 abm1,aboba,64,seed2,1,test_loss,18,0.603736831338581
adaboba 64 abm1,aboba,64,seed2,1,test_loss,19,0.6083844308151946
adaboba 64 abm1,aboba,64,seed2,1,test_loss,20,0.5961919224658934
adaboba 64 abm1,aboba,64,seed2,1,test_loss,21,0.5961601499945538
adaboba 64 abm1,aboba,64,seed2,1,test_loss,22,0.5904685130684719
adaboba 64 abm1,aboba,64,seed2,1,test_loss,23,0.5934060238366593
adaboba 64 abm1,aboba,64,seed2,1,test_loss,24,0.5863405421558956
adaboba 64 abm1,aboba,64,seed2,1,test_loss,25,0.5848103500149637
adaboba 64 abm1,aboba,64,seed2,1,test_loss,26,0.5898511398975631
adaboba 64 abm1,aboba,64,seed2,1,test_loss,27,0.577460140748763
adaboba 64 abm1,aboba,64,seed2,1,test_loss,28,0.5764777030453935
adaboba 64 abm1,aboba,64,seed2,1,test_loss,29,0.5761571219815766
adaboba 64 abm1,aboba,64,seed2,1,test_loss,30,0.5766003898642603
adaboba 64 abm1,aboba,64,seed2,1,test_loss,31,0.5752537463090229
adaboba 64 abm1,aboba,64,seed2,1,test_loss,32,0.572483008478391
adaboba 64 abm1,aboba,64,seed2,1,test_loss,33,0.5743158122418519
adaboba 64 abm1,aboba,64,seed2,1,test_loss,34,0.571534287368531
adaboba 64 abm1,aboba,64,seed2,1,test_loss,35,0.5716704471758861
adaboba 64 abm1,aboba,64,seed2,1,test_loss,36,0.5699360469082088
adaboba 64 abm1,aboba,64,seed2,1,test_loss,37,0.5695129734579668
adaboba 64 abm1,aboba,64,seed2,1,test_loss,38,0.5692204750118677
adaboba 64 abm1,aboba,64,seed2,1,test_loss,39,0.5688569937204158
adaboba 64 abm1,aboba,64,seed3,1,test_loss,0,0.833024859371819
adaboba 64 abm1,aboba,64,seed3,1,test_loss,1,0.6914402219396132
adaboba 64 abm1,aboba,64,seed3,1,test_loss,2,0.7004655946880178
adaboba 64 abm1,aboba,64,seed3,1,test_loss,3,0.6811675392341788
adaboba 64 abm1,aboba,64,seed3,1,test_loss,4,0.6565978736890763
adaboba 64 abm1,aboba,64,seed3,1,test_loss,5,0.6667955141765054
adaboba 64 abm1,aboba,64,seed3,1,test_loss,6,0.6557059276234536
adaboba 64 abm1,aboba,64,seed3,1,test_loss,7,0.6503295207125005
adaboba 64 abm1,aboba,64,seed3,1,test_loss,8,0.6454282319395732
adaboba 64 abm1,aboba,64,seed3,1,test_loss,9,0.6372897558822002
adaboba 64 abm1,aboba,64,seed3,1,test_loss,10,0.6260573684349892
adaboba 64 abm1,aboba,64,seed3,1,test_loss,11,0.63202454187197
adaboba 64 abm1,aboba,64,seed3,1,test_loss,12,0.6275244755897365
adaboba 64 abm1,aboba,64,seed3,1,test_loss,13,0.6269415258380578
adaboba 64 abm1,aboba,64,seed3,1,test_loss,14,0.6218181068647234
adaboba 64 abm1,aboba,64,seed3,1,test_loss,15,0.6205582436462246
adaboba 64 abm1,aboba,64,seed3,1,test_loss,16,0.6104193705190828
adaboba 64 abm1,aboba,64,seed3,1,test_loss,17,0.6156304090923727
adaboba 64 abm1,aboba,64,seed3,1,test_loss,18,0.6076420747888676
adaboba 64 abm1,aboba,64,seed3,1,test_loss,19,0.6035327908193215
adaboba 64 abm1,aboba,64,seed3,1,test_loss,20,0.5940719020654244
adaboba 64 abm1,aboba,64,seed3,1,test_loss,21,0.5977242773792212
adaboba 64 abm1,aboba,64,seed3,1,test_loss,22,0.5927652659244641
adaboba 64 abm1,aboba,64,seed3,1,test_loss,23,0.5897175117427501
adaboba 64 abm1,aboba,64,seed3,1,test_loss,24,0.5874595859875649
adaboba 64 abm1,aboba,64,seed3,1,test_loss,25,0.5863862016991288
adaboba 64 abm1,aboba,64,seed3,1,test_loss,26,0.5846822835669685
adaboba 64 abm1,aboba,64,seed3,1,test_loss,27,0.5856370429166142
adaboba 64 abm1,aboba,64,seed3,1,test_loss,28,0.5790766900715483
adaboba 64 abm1,aboba,64,seed3,1,test_loss,29,0.5798013975982307
adaboba 64 abm1,aboba,64,seed3,1,test_loss,30,0.5779948249042971
adaboba 64 abm1,aboba,64,seed3,1,test_loss,31,0.5803721340402263
adaboba 64 abm1,aboba,64,seed3,1,test_loss,32,0.5741332273461702
adaboba 64 abm1,aboba,64,seed3,1,test_loss,33,0.5746344880527696
adaboba 64 abm1,aboba,64,seed3,1,test_loss,34,0.5724915892870867
adaboba 64 abm1,aboba,64,seed3,1,test_loss,35,0.5712779195423318
adaboba 64 abm1,aboba,64,seed3,1,test_loss,36,0.5722651682754306
adaboba 64 abm1,aboba,64,seed3,1,test_loss,37,0.57040578710336
adaboba 64 abm1,aboba,64,seed3,1,test_loss,38,0.5701986269054631
adaboba 64 abm1,aboba,64,seed3,1,test_loss,39,0.5702008703464931
adamw 128,basic,128,seed1,,test_loss,0,0.9189072500048864
adamw 128,basic,128,seed1,,test_loss,0,0.9189072500048864
adamw 128,basic,128,seed1,,test_loss,1,0.7255984479279229
adamw 128,basic,128,seed1,,test_loss,1,0.7255984479279229
adamw 128,basic,128,seed1,,test_loss,2,0.6561661554180612
adamw 128,basic,128,seed1,,test_loss,2,0.6561661554180612
adamw 128,basic,128,seed1,,test_loss,3,0.6224928033359424
adamw 128,basic,128,seed1,,test_loss,3,0.6224928033359424
adamw 128,basic,128,seed1,,test_loss,4,0.5977211641806244
adamw 128,basic,128,seed1,,test_loss,4,0.5977211641806244
adamw 128,basic,128,seed1,,test_loss,5,0.5841461477490762
adamw 128,basic,128,seed1,,test_loss,5,0.5841461477490762
adamw 128,basic,128,seed1,,test_loss,6,0.5760624336756088
adamw 128,basic,128,seed1,,test_loss,6,0.5760624336756088
adamw 128,basic,128,seed1,,test_loss,7,0.5671299554529892
adamw 128,basic,128,seed1,,test_loss,7,0.5671299554529892
adamw 128,basic,128,seed1,,test_loss,8,0.5594610708878573
adamw 128,basic,128,seed1,,test_loss,8,0.5594610708878573
adamw 128,basic,128,seed1,,test_loss,9,0.5543671574589392
adamw 128,basic,128,seed1,,test_loss,9,0.5543671574589392
adamw 128,basic,128,seed1,,test_loss,10,0.5521953749197601
adamw 128,basic,128,seed1,,test_loss,10,0.5521953749197601
adamw 128,basic,128,seed1,,test_loss,11,0.5537043401425836
adamw 128,basic,128,seed1,,test_loss,11,0.5537043401425836
adamw 128,basic,128,seed1,,test_loss,12,0.540916682898321
adamw 128,basic,128,seed1,,test_loss,12,0.540916682898321
adamw 128,basic,128,seed1,,test_loss,13,0.5454183155435579
adamw 128,basic,128,seed1,,test_loss,13,0.5454183155435579
adamw 128,basic,128,seed1,,test_loss,14,0.551714866431524
adamw 128,basic,128,seed1,,test_loss,14,0.551714866431524
adamw 128,basic,128,seed1,,test_loss,15,0.5449397663839839
adamw 128,basic,128,seed1,,test_loss,15,0.5449397663839839
adamw 128,basic,128,seed1,,test_loss,16,0.5471068406101278
adamw 128,basic,128,seed1,,test_loss,16,0.5471068406101278
adamw 128,basic,128,seed1,,test_loss,17,0.5394056529709788
adamw 128,basic,128,seed1,,test_loss,17,0.5394056529709788
adamw 128,basic,128,seed1,,test_loss,18,0.5408672251117727
adamw 128,basic,128,seed1,,test_loss,18,0.5408672251117727
adamw 128,basic,128,seed1,,test_loss,19,0.5441640443780055
adamw 128,basic,128,seed1,,test_loss,19,0.5441640443780055
adamw 128,basic,128,seed1,,test_loss,20,0.5409895680501418
adamw 128,basic,128,seed1,,test_loss,20,0.5409895680501418
adamw 128,basic,128,seed1,,test_loss,21,0.5455557794822851
adamw 128,basic,128,seed1,,test_loss,21,0.5455557794822851
adamw 128,basic,128,seed1,,test_loss,22,0.546180693644353
adamw 128,basic,128,seed1,,test_loss,22,0.546180693644353
adamw 128,basic,128,seed1,,test_loss,23,0.542912826337146
adamw 128,basic,128,seed1,,test_loss,23,0.542912826337146
adamw 128,basic,128,seed1,,test_loss,24,0.5408982252372861
adamw 128,basic,128,seed1,,test_loss,24,0.5408982252372861
adamw 128,basic,128,seed1,,test_loss,25,0.5429343202555872
adamw 128,basic,128,seed1,,test_loss,25,0.5429343202555872
adamw 128,basic,128,seed1,,test_loss,26,0.5402269637908297
adamw 128,basic,128,seed1,,test_loss,26,0.5402269637908297
adamw 128,basic,128,seed1,,test_loss,27,0.5437744444781782
adamw 128,basic,128,seed1,,test_loss,27,0.5437744444781782
adamw 128,basic,128,seed1,,test_loss,28,0.5410384007052265
adamw 128,basic,128,seed1,,test_loss,28,0.5410384007052265
adamw 128,basic,128,seed1,,test_loss,29,0.5420332018314211
adamw 128,basic,128,seed1,,test_loss,29,0.5420332018314211
adamw 128,basic,128,seed1,,test_loss,30,0.5416968632489443
adamw 128,basic,128,seed1,,test_loss,30,0.5416968632489443
adamw 128,basic,128,seed1,,test_loss,31,0.5421879594825735
adamw 128,basic,128,seed1,,test_loss,31,0.5421879594825735
adamw 128,basic,128,seed1,,test_loss,32,0.5416198583846592
adamw 128,basic,128,seed1,,test_loss,32,0.5416198583846592
adamw 128,basic,128,seed1,,test_loss,33,0.5395341837646985
adamw 128,basic,128,seed1,,test_loss,33,0.5395341837646985
adamw 128,basic,128,seed1,,test_loss,34,0.5416876885691903
adamw 128,basic,128,seed1,,test_loss,34,0.5416876885691903
adamw 128,basic,128,seed1,,test_loss,35,0.5402033165558194
adamw 128,basic,128,seed1,,test_loss,35,0.5402033165558194
adamw 128,basic,128,seed1,,test_loss,36,0.5414264842872555
adamw 128,basic,128,seed1,,test_loss,36,0.5414264842872555
adamw 128,basic,128,seed1,,test_loss,37,0.5412255912746369
adamw 128,basic,128,seed1,,test_loss,37,0.5412255912746369
adamw 128,basic,128,seed1,,test_loss,38,0.5392931826422085
adamw 128,basic,128,seed1,,test_loss,38,0.5392931826422085
adamw 128,basic,128,seed1,,test_loss,39,0.5377764443048474
adamw 128,basic,128,seed1,,test_loss,39,0.5377764443048474
adamw 128,basic,128,seed2,,test_loss,0,0.9290921161835543
adamw 128,basic,128,seed2,,test_loss,0,0.9290921161835543
adamw 128,basic,128,seed2,,test_loss,0,0.9290921161835543
adamw 128,basic,128,seed2,,test_loss,1,0.7370469669689133
adamw 128,basic,128,seed2,,test_loss,1,0.7370469669689133
adamw 128,basic,128,seed2,,test_loss,1,0.7370469669689133
adamw 128,basic,128,seed2,,test_loss,2,0.6640951050671212
adamw 128,basic,128,seed2,,test_loss,2,0.6640951050671212
adamw 128,basic,128,seed2,,test_loss,2,0.6640951050671212
adamw 128,basic,128,seed2,,test_loss,3,0.6267815586743932
adamw 128,basic,128,seed2,,test_loss,3,0.6267815586743932
adamw 128,basic,128,seed2,,test_loss,3,0.6267815586743932
adamw 128,basic,128,seed2,,test_loss,4,0.5999149256056607
adamw 128,basic,128,seed2,,test_loss,4,0.5999149256056607
adamw 128,basic,128,seed2,,test_loss,4,0.5999149256056607
adamw 128,basic,128,seed2,,test_loss,5,0.5847806167704138
adamw 128,basic,128,seed2,,test_loss,5,0.5847806167704138
adamw 128,basic,128,seed2,,test_loss,5,0.5847806167704138
adamw 128,basic,128,seed2,,test_loss,6,0.5734344752166759
adamw 128,basic,128,seed2,,test_loss,6,0.5734344752166759
adamw 128,basic,128,seed2,,test_loss,6,0.5734344752166759
adamw 128,basic,128,seed2,,test_loss,7,0.5649544778985508
adamw 128,basic,128,seed2,,test_loss,7,0.5649544778985508
adamw 128,basic,128,seed2,,test_loss,7,0.5649544778985508
adamw 128,basic,128,seed2,,test_loss,8,0.5594221915805129
adamw 128,basic,128,seed2,,test_loss,8,0.5594221915805129
adamw 128,basic,128,seed2,,test_loss,8,0.5594221915805129
adamw 128,basic,128,seed2,,test_loss,9,0.5588547100849224
adamw 128,basic,128,seed2,,test_loss,9,0.5588547100849224
adamw 128,basic,128,seed2,,test_loss,9,0.5588547100849224
adamw 128,basic,128,seed2,,test_loss,10,0.5477156039807155
adamw 128,basic,128,seed2,,test_loss,10,0.5477156039807155
adamw 128,basic,128,seed2,,test_loss,10,0.5477156039807155
adamw 128,basic,128,seed2,,test_loss,11,0.5452516636166796
adamw 128,basic,128,seed2,,test_loss,11,0.5452516636166796
adamw 128,basic,128,seed2,,test_loss,11,0.5452516636166796
adamw 128,basic,128,seed2,,test_loss,12,0.5462218559761014
adamw 128,basic,128,seed2,,test_loss,12,0.5462218559761014
adamw 128,basic,128,seed2,,test_loss,13,0.5459210524438984
adamw 128,basic,128,seed2,,test_loss,13,0.5459210524438984
adamw 128,basic,128,seed2,,test_loss,14,0.550104459493675
adamw 128,basic,128,seed2,,test_loss,14,0.550104459493675
adamw 128,basic,128,seed2,,test_loss,15,0.5455639155844998
adamw 128,basic,128,seed2,,test_loss,15,0.5455639155844998
adamw 128,basic,128,seed2,,test_loss,16,0.5454744461199476
adamw 128,basic,128,seed2,,test_loss,16,0.5454744461199476
adamw 128,basic,128,seed2,,test_loss,17,0.5449008142970728
adamw 128,basic,128,seed2,,test_loss,17,0.5449008142970728
adamw 128,basic,128,seed2,,test_loss,18,0.5483305845785924
adamw 128,basic,128,seed2,,test_loss,18,0.5483305845785924
adamw 128,basic,128,seed2,,test_loss,19,0.5381852247178404
adamw 128,basic,128,seed2,,test_loss,19,0.5381852247178404
adamw 128,basic,128,seed2,,test_loss,20,0.5451608948160264
adamw 128,basic,128,seed2,,test_loss,20,0.5451608948160264
adamw 128,basic,128,seed2,,test_loss,21,0.542378426759946
adamw 128,basic,128,seed2,,test_loss,21,0.542378426759946
adamw 128,basic,128,seed2,,test_loss,22,0.541144734274389
adamw 128,basic,128,seed2,,test_loss,22,0.541144734274389
adamw 128,basic,128,seed2,,test_loss,23,0.5413780531733099
adamw 128,basic,128,seed2,,test_loss,23,0.5413780531733099
adamw 128,basic,128,seed2,,test_loss,24,0.536796735895967
adamw 128,basic,128,seed2,,test_loss,24,0.536796735895967
adamw 128,basic,128,seed2,,test_loss,25,0.5428384416301575
adamw 128,basic,128,seed2,,test_loss,25,0.5428384416301575
adamw 128,basic,128,seed2,,test_loss,26,0.5433750815555509
adamw 128,basic,128,seed2,,test_loss,26,0.5433750815555509
adamw 128,basic,128,seed2,,test_loss,27,0.5409179946943892
adamw 128,basic,128,seed2,,test_loss,27,0.5409179946943892
adamw 128,basic,128,seed2,,test_loss,28,0.5407966043085161
adamw 128,basic,128,seed2,,test_loss,28,0.5407966043085161
adamw 128,basic,128,seed2,,test_loss,29,0.5425596538757096
adamw 128,basic,128,seed2,,test_loss,29,0.5425596538757096
adamw 128,basic,128,seed2,,test_loss,30,0.5383595839763681
adamw 128,basic,128,seed2,,test_loss,30,0.5383595839763681
adamw 128,basic,128,seed2,,test_loss,31,0.5402332520291134
adamw 128,basic,128,seed2,,test_loss,31,0.5402332520291134
adamw 128,basic,128,seed2,,test_loss,32,0.5399720991180852
adamw 128,basic,128,seed2,,test_loss,32,0.5399720991180852
adamw 128,basic,128,seed2,,test_loss,33,0.5375903352455358
adamw 128,basic,128,seed2,,test_loss,33,0.5375903352455358
adamw 128,basic,128,seed2,,test_loss,34,0.5383340069257437
adamw 128,basic,128,seed2,,test_loss,34,0.5383340069257437
adamw 128,basic,128,seed2,,test_loss,35,0.5381750948209729
adamw 128,basic,128,seed2,,test_loss,35,0.5381750948209729
adamw 128,basic,128,seed2,,test_loss,36,0.5388889832873688
adamw 128,basic,128,seed2,,test_loss,36,0.5388889832873688
adamw 128,basic,128,seed2,,test_loss,37,0.5369936435981982
adamw 128,basic,128,seed2,,test_loss,37,0.5369936435981982
adamw 128,basic,128,seed2,,test_loss,38,0.5372080251626257
adamw 128,basic,128,seed2,,test_loss,38,0.5372080251626257
adamw 128,basic,128,seed2,,test_loss,39,0.5391313556976842
adamw 128,basic,128,seed2,,test_loss,39,0.5391313556976842
adamw 128,basic,128,seed3,,test_loss,0,0.9083906220780178
adamw 128,basic,128,seed3,,test_loss,0,0.9083906220780178
adamw 128,basic,128,seed3,,test_loss,1,0.7340985433565397
adamw 128,basic,128,seed3,,test_loss,1,0.7340985433565397
adamw 128,basic,128,seed3,,test_loss,2,0.6589676398275928
adamw 128,basic,128,seed3,,test_loss,2,0.6589676398275928
adamw 128,basic,128,seed3,,test_loss,3,0.627566594668109
adamw 128,basic,128,seed3,,test_loss,3,0.627566594668109
adamw 128,basic,128,seed3,,test_loss,4,0.5982934561454587
adamw 128,basic,128,seed3,,test_loss,4,0.5982934561454587
adamw 128,basic,128,seed3,,test_loss,5,0.5897693913806268
adamw 128,basic,128,seed3,,test_loss,5,0.5897693913806268
adamw 128,basic,128,seed3,,test_loss,6,0.5786914931741929
adamw 128,basic,128,seed3,,test_loss,6,0.5786914931741929
adamw 128,basic,128,seed3,,test_loss,7,0.567837474820665
adamw 128,basic,128,seed3,,test_loss,7,0.567837474820665
adamw 128,basic,128,seed3,,test_loss,8,0.5674612172361877
adamw 128,basic,128,seed3,,test_loss,8,0.5674612172361877
adamw 128,basic,128,seed3,,test_loss,9,0.5667738880435325
adamw 128,basic,128,seed3,,test_loss,9,0.5667738880435325
adamw 128,basic,128,seed3,,test_loss,10,0.5472871597263623
adamw 128,basic,128,seed3,,test_loss,10,0.5472871597263623
adamw 128,basic,128,seed3,,test_loss,11,0.5586199571820673
adamw 128,basic,128,seed3,,test_loss,11,0.5586199571820673
adamw 128,basic,128,seed3,,test_loss,12,0.5510132123876099
adamw 128,basic,128,seed3,,test_loss,12,0.5510132123876099
adamw 128,basic,128,seed3,,test_loss,13,0.5530421967533502
